facility,state,nameOfFacility,date,confirmedResidents,confirmedStaff,deathsResidents,deathsStaff,residentsRecovered,staffRecovered,residentsTested,staffTested,residentPopulation,address,zipcode,city,county,latitude,longitude,FIPS
state,Pennsylvania,MERCER,12/2/2020,86,25,0,0,52,14,695,62,1357,801 BUTLER PIKE,16137,MERCER,MERCER,41.20134122,-80.22434806,42085
state,Pennsylvania,MUNCY,12/2/2020,31,16,0,0,3,12,"1,470",57,1142,6454 STATE HIGHWAY 405,17756,MUNCY,LYCOMING,41.20320633,-76.82479453,42081
federal,Pennsylvania,NORTHEAST RO,12/2/2020,,,0,0,0,1,,,,,,,,,,
state,Pennsylvania,PAROLE,12/2/2020,30,21,0,0,0,15,45,279,,,,,,,,
county,Pennsylvania,PHILADELPHIA DEPT OF JAILS,12/2/2020,687,,,,,,,,,,,,,,,
federal,Pennsylvania,PHILADELPHIA FDC,12/2/2020,227,,0,0,212,28,922,,,700 ARCH ST,19106,PHILADELPHIA,PHILADELPHIA,39.95258148,-75.15203143,42101
state,Pennsylvania,PHOENIX,12/2/2020,86,137,7,1,58,92,"1,931",342,2840,1200 MOKYCHIC RD,19426,COLLEGEVILLE,,40.23044,-75.42078,
state,Pennsylvania,PINE GROVE,12/2/2020,140,49,0,0,0,36,578,120,1041,189 FYOCK RD,15701,INDIANA,INDIANA,40.64772509,-79.10022326,42063
state,Pennsylvania,QUEHANNA BOOT CAMP,12/2/2020,42,7,0,0,0,4,820,21,403,4395 QUEHANNA HWY,16845,KARTHAUS,CLEARFIELD,41.18482489,-78.1450946,42033
state,Pennsylvania,RETREAT,12/2/2020,13,4,0,0,13,4,"1,061",15,141,660 STATE ROUTE 11,18621,HUNLOCK CREEK,LUZERNE,41.18787072,-76.08061522,42079
state,Pennsylvania,ROCKVIEW,12/2/2020,73,66,1,0,4,30,933,133,1989,1 ROCKVIEW PLACE,16823,BELLEFONTE,CENTRE,40.85071108,-77.77794284,42027
federal,Pennsylvania,SCHUYLKILL FCI,12/2/2020,7,,0,0,1,5,389,,,,,,,,,
state,Pennsylvania,SMITHFIELD,12/2/2020,61,62,0,0,30,22,729,215,1337,1120 PIKE ST,16652,HUNTINGDON,HUNTINGDON,40.49866396,-78.03556697,42061
state,Pennsylvania,SOMERSET,12/2/2020,236,70,0,0,0,37,"1,522",139,2290,1590 WALTERS MILL RD,15510,SOMERSET,SOMERSET,39.96458964,-79.03918418,42111
state,Pennsylvania,TRAINING ACADEMY,12/2/2020,0,1,0,0,0,0,0,1,,,,,,,,
state,Pennsylvania,WAYMART,12/2/2020,61,19,0,0,0,4,647,109,1189,11 FAIRVIEW DR,18472,WAYMART,WAYNE,41.57445182,-75.42936698,42127
federal,Puerto Rico,GUAYNABO MDC,12/2/2020,40,,0,0,25,0,684,,,,,,,,,
federal,Puerto Rico,VOLUNTEERS OF AMERICA INC SAN JUAN,12/2/2020,27,,0,0,1,0,27,,,,,,,,,
state,Rhode Island,HIGH SECURITY,12/2/2020,9,11,0,,,,,,,,,,,,,
state,Rhode Island,INTAKE SERVICE CENTER,12/2/2020,12,21,0,,,,,,,18 SLATE HILL RD,2920,CRANSTON,PROVIDENCE,41.74878365,-71.46383741,44007
state,Rhode Island,MAXIMUM SECURITY,12/2/2020,198,25,0,,,,,,,,,,,,,
state,Rhode Island,MEDIUM SECURITY,12/2/2020,3,23,0,,,,,,,,,,,,,
state,Rhode Island,MINIMUM SECURITY,12/2/2020,6,8,0,,,,,,,,,,,,,
state,Rhode Island,WOMENS FACILITY,12/2/2020,2,9,0,,,,,,,,,,,,,
state,South Carolina,ALLENDALE,12/2/2020,29,27,2,0,27,24,,,,1057 REVOLUTIONARY TRAIL,29827,FAIRFAX,ALLENDALE,32.96770367,-81.26901233,45005
federal,South Carolina,BANNUM INC RRC GREENVILLE,12/2/2020,0,,,,,,1,,,,,,,,,
federal,South Carolina,BENNETTSVILLE FCI,12/2/2020,130,,0,0,112,30,724,,,696 MUCKERMAN RD,29512,BENNETTSVILLE,MARLBORO,34.67225316,-79.71836773,45069
state,South Carolina,BROAD RIVER,12/2/2020,415,69,9,1,332,65,,,,4460 BROAD RIVER RD,29210,COLUMBIA,RICHLAND,34.07417335,-81.09801637,45079
state,South Carolina,CAMILLE GRAHAM,12/2/2020,2,16,0,0,0,16,,,,4460 BROAD RIVER RD,29210,COLUMBIA,RICHLAND,34.07417335,-81.09801637,45079
federal,South Carolina,EDGEFIELD FCI,12/2/2020,110,,1,0,89,10,885,,,,,,,,,
federal,South Carolina,ESTILL FCI,12/2/2020,2,,0,0,0,0,44,,,100 PRISON RD,29918,ESTILL,HAMPTON,32.72103078,-81.25513265,45049
state,South Carolina,EVANS,12/2/2020,46,22,0,0,45,21,,,,610 HWY 9 W,29512,BENNETTSVILLE,MARLBORO,34.65247436,-79.71654753,45069
state,South Carolina,GOODMAN,12/2/2020,80,7,1,0,60,7,,,,4556 BROAD RIVER RD,29210,COLUMBIA,RICHLAND,34.0691385,-81.116763,45079
state,South Carolina,KERSHAW,12/2/2020,0,5,0,0,0,5,,,,4848 GOLDMINE HWY,29067,KERSHAW,LANCASTER,34.59620877,-80.55157174,45057
state,South Carolina,KIRKLAND,12/2/2020,447,73,3,0,408,72,,,,4344 BROAD RIVER RD,29210,COLUMBIA,RICHLAND,34.06522,-81.11608,45079
state,South Carolina,LEATH,12/2/2020,20,8,0,0,20,8,,,,2809 AIRPORT RD,29649,GREENWOOD,GREENWOOD,34.25324443,-82.1456352,45047
state,South Carolina,LEE,12/2/2020,57,32,1,1,56,28,,,,990 WISACKY HWY,29010,BISHOPVILLE,LEE,34.19706535,-80.22646736,45061
state,South Carolina,LIEBER,12/2/2020,132,28,2,0,121,28,,,,136 WILBORN AVE,29472,RIDGEVILLE,DORCHESTER,33.08521952,-80.29016743,45035
state,South Carolina,LIVESAY,12/2/2020,0,8,0,0,0,8,,,,104 BROADCAST DR,29303,SPARTANBURG,SPARTANBURG,34.97718943,-81.98600956,45083
state,South Carolina,MACDOUGALL,12/2/2020,321,29,3,0,318,29,,,,1516 OLD GILLIARD RD,29472,RIDGEVILLE,BERKELEY,33.16987491,-80.29158486,45015
state,South Carolina,MANNING,12/2/2020,136,14,1,0,134,12,,,,502 BECKMAN RD,29203,COLUMBIA,RICHLAND,34.08017294,-80.99002481,45079
state,South Carolina,MCCORMICK,12/2/2020,46,26,4,0,39,23,,,,386 REDEMPTION WAY,29899,MCCORMICK,MCCORMICK,33.92875213,-82.24954474,45065
state,South Carolina,NON INSTITUTIONAL STAFF,12/2/2020,,50,,0,,46,,,,,,,,,,
state,South Carolina,OTHER LOCATIONS,12/2/2020,4,,0,,4,,,,,,,,,,,
state,South Carolina,PALMER,12/2/2020,0,6,0,0,0,6,,,,2012 PISGAH RD,29501,FLORENCE,FLORENCE,34.24300379,-79.80384332,45041
state,South Carolina,PERRY,12/2/2020,171,57,2,0,165,56,,,,430 OAKLAWN RD,29669,PELZER,GREENVILLE,34.65985996,-82.3337224,45045
state,South Carolina,RIDGELAND,12/2/2020,9,6,0,0,2,5,,,,5 CORRECTIONAL RD,29936,RIDGELAND,JASPER,32.49451883,-80.96768004,45053
state,South Carolina,TRENTON,12/2/2020,2,13,0,0,0,11,,,,84 GREENHOUSE RD,29847,TRENTON,EDGEFIELD,33.71391451,-81.84069135,45037
state,South Carolina,TURBEVILLE,12/2/2020,16,32,0,0,16,26,,,,1578 CLARENCE COKER HWY,29162,TURBEVILLE,CLARENDON,33.88594294,-80.08181473,45027
state,South Carolina,TYGER RIVER,12/2/2020,481,37,4,0,467,35,,,,200 PRISON RD,29335,ENOREE,SPARTANBURG,34.71166166,-81.82853252,45083
state,South Carolina,WATEREE RIVER,12/2/2020,0,11,0,0,0,10,,,,HIGHWAY 261,29128,REMBERT,SUMTER,34.08172417,-80.58723862,45085
federal,South Carolina,WILLIAMSBURG FCI,12/2/2020,36,,0,0,9,0,531,,,,,,,,,
state,South Dakota,JAMESON PRISON ANNEX SIOUX FALLS,12/2/2020,22,167,0,1,22,157,,,,1600 NORTH DR,57117,SIOUX FALLS,MINNEHAHA,43.5690677,-96.72646849,46099
state,South Dakota,MIKE DURFEE STATE PRISON SPRINGFIELD,12/2/2020,44,810,0,3,43,805,,,,1412 WOOD ST,57062,SPRINGFIELD,BON HOMME,42.86072379,-97.8994719,46009
state,South Dakota,PIERRE COMMUNITY WORK CENTER,12/2/2020,8,113,0,0,8,113,,,180,3200 E HWY 34,57501,PIERRE,HUGHES,44.35799277,-100.3080981,46065
state,South Dakota,RAPID CITY COMMUNITY WORK CENTER,12/2/2020,8,217,0,0,8,217,,,238,2725 CREEK DR,57703,RAPID CITY,PENNINGTON,44.05838332,-103.1879649,46103
state,South Dakota,SIOUX FALLS COMMUNITY WORK CENTER,12/2/2020,0,122,0,0,0,121,,,229,,,,,,,46099
state,South Dakota,SOUTH DAKOTA STATE PENITENTIARY,12/2/2020,65,533,0,0,62,532,,,748,1600 NORTH DR,57117,SIOUX FALLS,MINNEHAHA,43.5690677,-96.72646849,46099
state,South Dakota,SOUTH DAKOTA WOMENS PRISON PIERRE,12/2/2020,13,78,0,0,12,78,,,221,3200 E HWY 34,57501,PIERRE,HUGHES,44.35799277,-100.3080981,46065
state,South Dakota,SOUTH DAKOTA WOMENS PRISON UNIT E,12/2/2020,0,54,0,0,0,54,,,,3200 E STATE HWY 34,57501,PIERRE,HUGHES,44.3578376,-100.3082027,46065
state,South Dakota,YANKTON COMMUNITY WORK CENTER,12/2/2020,6,67,0,0,2,3,,,262,178 MICKELSON DR,57078,YANKTON,YANKTON,42.91547706,-97.40365778,46135
federal,South Dakota,YANKTON FPC,12/2/2020,6,,0,0,1,0,139,,,,,,,,,
state,Tennessee,BCCX,12/2/2020,,100,0,0,,86,,,,,,,,,,
state,Tennessee,BLEDSOE COUNTY CORRECTIONAL COMPLEX BCCX,12/2/2020,769,,1,,758,,"4,739",,,ALLEN P DEAKINS ROAD,37367,PIKEVILLE,BLEDSOE,35.61411136,-85.19513945,47007
state,Tennessee,CSREHAB,12/2/2020,,100,0,1,,66,,,,,,,,,,
state,Tennessee,DCCOOIC,12/2/2020,,33,0,0,,30,,,,,,,,,,
state,Tennessee,DEBRA K JOHNSON REHABILITATION CENTER,12/2/2020,293,,1,,290,,"1,670",,,,,,,,,
federal,Tennessee,DIERSEN NASHVILLE,12/2/2020,1,,0,0,0,0,1,,,,,,,,,
federal,Tennessee,DIERSON CHARITIES MEMPHIS,12/2/2020,5,,0,0,3,0,5,,,,,,,,,
state,Tennessee,DJRC,12/2/2020,,47,0,0,,43,,,,,,,,,,
state,Tennessee,DSNF,12/2/2020,,48,0,0,,42,,,,,,,,,,
state,Tennessee,HARDEMAN COUNTY CORRECTIONAL FACILITY,12/2/2020,291,,0,,291,,"2,721",,,2520 UNION SPRINGS RD,38075,WHITEVILLE,HARDEMAN,35.28749994,-89.16037938,47069
state,Tennessee,LOIS M DERRY SPECIAL NEEDS FACILITY DSNF,12/2/2020,151,,8,,140,,"1,526",,,7575 COCKRILL BEND BLVD,37209,NASHVILLE,DAVIDSON,36.19330846,-86.90397805,47037
state,Tennessee,MARK LUTTRELL TRANSITION CENTER MLTC,12/2/2020,62,,0,,61,,418,,,6000 STATE RD,38134,MEMPHIS,SHELBY,35.1561368,-89.8621523,47157
state,Tennessee,MCCX,12/2/2020,,23,0,0,,20,,,,,,,,,,
federal,Tennessee,MEMPHIS FCI,12/2/2020,238,,0,0,140,43,792,,,1101 JOHN A DENIE RD,38134,MEMPHIS,SHELBY,35.15576194,-89.86723572,47157
state,Tennessee,MLTC,12/2/2020,,16,0,0,,13,,,,,,,,,,
state,Tennessee,MORGAN COUNTY CORRECTIONAL COMPLEX MCCX,12/2/2020,16,,0,,15,,"3,571",,,541 WAYNE COTTON MORGAN DR,37887,WARTBURG,MORGAN,36.1134707,-84.53919758,47129
state,Tennessee,NECX,12/2/2020,,156,0,0,,152,,,,,,,,,,
state,Tennessee,NORTHEAST CORRECTIONAL COMPLEX NECX,12/2/2020,374,,5,,367,,"2,384",,,5249 HWY 67 W,37683,MOUNTAIN CITY,JOHNSON,36.4476628,-81.88551468,47091
state,Tennessee,NORTHWEST CORRECTIONAL COMPLEX NWCX,12/2/2020,853,,1,,852,,"4,195",,,960 STATE ROUTE 212,38079,TIPTONVILLE,LAKE,36.41932145,-89.45418835,47095
state,Tennessee,NWCX,12/2/2020,,74,0,0,,70,,,,,,,,,,
state,Tennessee,RIVERBEND MAXIMUM SECURITY INSTITUTION RMSI,12/2/2020,85,,0,,85,,"1,222",,,7575 COCKRILL BEND BLVD,37209,NASHVILLE,DAVIDSON,36.19330846,-86.90397805,47037
state,Tennessee,RMSI,12/2/2020,,44,0,1,,40,,,,,,,,,,
federal,Tennessee,SALVATION ARMY RRC CHATTANOOGA,12/2/2020,10,,0,0,6,0,10,,,,,,,,,
state,Tennessee,SOUTH CENTRAL FACILITY IN CLIFTON CS,12/2/2020,1232,,6,,1224,,"3,281",,,555 FOREST AVE,38425,CLIFTON,WAYNE,35.36572485,-87.99745511,47181
state,Tennessee,TCA,12/2/2020,,5,0,0,,4,,,,,,,,,,
state,Tennessee,TCIX,12/2/2020,,25,0,0,,16,,,,,,,,,,
state,Tennessee,TROUSDALE TURNER CC,12/2/2020,1387,,3,,1384,,"3,041",,,140 MACON WAY,37074,HARTSVILLE,TROUSDALE,36.35113406,-86.0916015,47169
state,Tennessee,TURNEY CENTER ANNEX TCIX A,12/2/2020,3,,0,,3,,360,,,245 CARROLL RD,38425,CLIFTON,WAYNE,35.36981256,-87.9911328,47181
state,Tennessee,TURNEY CENTER INDUSTRIAL COMPLEX ONLY TCIX,12/2/2020,51,,0,,45,,"1,738",,,1499 RW MOORE MEMORIAL HWY,37140,ONLY,HICKMAN,35.83158446,-87.68793116,47081
state,Tennessee,WEST TENNESSEE STATE PENITENTIARY WTSP,12/2/2020,264,,0,,259,,"1,466",,,480 GREEN CHAPEL RD,38041,HENNING,LAUDERDALE,35.67013741,-89.74688973,47097
state,Tennessee,WHITEVILLE CORRECTIONAL FACILTY,12/2/2020,80,,2,,78,,"1,905",,,1440 UNION SPRINGS ROAD,38075,WHITEVILLE,HARDEMAN,35.29924181,-89.15394227,47069
state,Tennessee,WOMENS THERAPEUTIC RESIDENTIAL CENTER WTRC,12/2/2020,114,,0,,108,,"1,575",,,480 GREEN CHAPEL RD,38041,HENNING,LAUDERDALE,35.67013741,-89.74688973,47097
state,Tennessee,WTSPWTRC,12/2/2020,,124,0,0,,99,,,,,,,,,,
state,Texas,ALLRED,12/2/2020,91,99,,,83,80,"3,935",,3578,2101 FM 369 N,76367,IOWA PARK,WICHITA,33.97465975,-98.59568464,48485
federal,Texas,AVALON AUSTIN CORECIVIC,12/2/2020,2,,1,0,1,0,4,,,,,,,,,
federal,Texas,BASTROP FCI,12/2/2020,325,,1,0,264,3,928,,,,,,,,,
federal,Texas,BEAUMONT LOW FCI,12/2/2020,582,,0,0,725,4,839,,,5560 KNAUTH ROAD,77705,BEAUMONT,JEFFERSON,,,48245
federal,Texas,BEAUMONT MEDIUM FCI,12/2/2020,88,,0,0,125,3,507,,,5830 KNAUTH ROAD,77705,BEAUMONT,JEFFERSON,,,48245
federal,Texas,BEAUMONT USP,12/2/2020,128,,0,0,113,10,777,,,6200 KNAUTH ROAD,77705,BEAUMONT,JEFFERSON,,,48245
county,Texas,BELL,12/2/2020,,,0,,,,,,,4800 E RANCIER AVE,76543,KILLEEN,BELL,31.11423703,-97.67603822,48027
state,Texas,BELL,12/2/2020,91,11,,,89,10,734,,,4800 E RANCIER AVE,76543,KILLEEN,BELL,31.11423703,-97.67603822,48027
state,Texas,BETO,12/2/2020,303,84,,,296,80,"3,548",,3177,1385 FM 3328,75803,PALESTINE,ANDERSON,31.75891571,-95.82290174,48001
county,Texas,BEXAR,12/2/2020,,,1,,,,,,,,,,,,,
federal,Texas,BIG SPRING FCI,12/2/2020,742,,4,0,874,0,950,,,,,,,,,
county,Texas,BOWIE P,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,BOYD,12/2/2020,195,31,,,193,28,"2,414",,1277,200 SPUR 113,75860,TEAGUE,FREESTONE,31.67188005,-96.19910109,48161
county,Texas,BRAZORIA,12/2/2020,,,0,,,,,,,,,,,,,
county,Texas,BRAZOS,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,BRIDGEPORT,12/2/2020,42,4,,,35,1,306,,418,4000 N 10TH ST,76426,BRIDGEPORT,WISE,33.2359027,-97.75820717,48497
state,Texas,BRISCOE,12/2/2020,33,53,,,32,48,"1,135",,,1459 W STATE HWY 85,78017,DILLEY,FRIO,28.65970767,-99.188931,48163
county,Texas,BROOKS P,12/2/2020,,,0,,,,,,,,,,,,,
federal,Texas,BRYAN FPC,12/2/2020,95,,0,0,92,0,322,,,,,,,,,
state,Texas,BYRD,12/2/2020,99,43,,,93,34,629,,611,21 FM 247,77320,HUNTSVILLE,WALKER,30.7373136,-95.5554777,48471
county,Texas,CAMERON,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,CAROLE YOUNG,12/2/2020,112,55,,,103,51,757,,,,,,,,,
federal,Texas,CARSWELL FMC,12/2/2020,504,,6,0,506,1,"1,288",,,NAVAL AIR STATION J ST,76127,FORT WORTH,TARRANT,32.78409105,-97.41873632,48439
state,Texas,CLEMENS,12/2/2020,77,36,,,73,33,"1,156",,1149,11034 HWY 36,77422,BRAZORIA,BRAZORIA,28.98965784,-95.51824122,48039
state,Texas,CLEMENTS,12/2/2020,484,203,,,434,152,"8,721",,,9601 SPUR 591,79107,AMARILLO,POTTER,35.24148168,-101.7305376,48375
county,Texas,COCHRAN,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,COFFIELD,12/2/2020,812,88,,,791,81,"7,648",,4046,2661 FM 2054,75884,TENNESSEE COLONY,ANDERSON,31.7893033,-95.89287963,48001
state,Texas,COLE,12/2/2020,24,26,,,24,17,721,,687,3801 SILO RD,75418,BONHAM,FANNIN,33.5917908,-96.22587286,48147
county,Texas,COLLIN,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,CONNALLY,12/2/2020,336,71,,,332,68,"3,665",,1953,899 FM 632,78119,KENEDY,KARNES,28.77516388,-97.83439401,48255
state,Texas,COTULLA,12/2/2020,212,54,,,206,52,627,,521,610 FM 624,78014,COTULLA,LA SALLE,28.43623114,-99.21657528,48283
federal,Texas,COUNTY REHABILITATION CENTER TYLER,12/2/2020,11,,,,,,11,,,,,,,,,
state,Texas,CRAIN,12/2/2020,385,107,,,299,81,"3,686",,,1401 STATE SCHOOL RD,76599,GATESVILLE,CORYELL,31.46993242,-97.73382389,48099
federal,Texas,CROSSPOINT INC RRC SAN ANTONIO,12/2/2020,15,,0,0,15,0,15,,,,,,,,,
state,Texas,DALHART,12/2/2020,20,41,,,14,30,265,,724,11950 FM 998,79022,DALHART,HARTLEY,36.02310299,-102.559368,48205
county,Texas,DALLAS,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,DANIEL,12/2/2020,238,40,,,232,38,992,,930,938 S FM 1673,79549,SNYDER,SCURRY,32.72238801,-100.8188507,48415
state,Texas,DARRINGTON,12/2/2020,293,65,,,287,58,"3,165",,1665,59 DARRINGTON RD,77583,ROSHARON,BRAZORIA,29.39904538,-95.48983831,48039
county,Texas,DENTON,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,DIBOLL,12/2/2020,40,20,,,39,16,278,,,1604 S 1ST ST,75941,DIBOLL,ANGELINA,31.17305955,-94.80579063,48005
federal,Texas,DISMAS CHARITIES DEL RIO,12/2/2020,6,,0,0,6,0,6,,,,,,,,,
federal,Texas,DISMAS CHARITIES INC RRC CORPUS CHRISTI,12/2/2020,1,,0,0,1,0,1,,,,,,,,,
federal,Texas,DISMAS CHARITIES MIDLAND,12/2/2020,14,,0,0,12,0,14,,,,,,,,,
federal,Texas,DISMAS LAREDO RRC,12/2/2020,1,,0,0,1,0,2,,,,,,,,,
state,Texas,DOMINGUEZ,12/2/2020,407,68,,,381,54,"2,863",,1747,6535 CAGNON RD,78252,SAN ANTONIO,BEXAR,29.36633408,-98.71135092,48029
state,Texas,DUNCAN,12/2/2020,273,60,,,255,57,"1,060",,373,1502 S 1ST ST,75941,DIBOLL,ANGELINA,31.1715679,-94.8031622,48005
state,Texas,EAST TEXAS,12/2/2020,102,46,,,99,38,"1,104",,,,,,,,,
state,Texas,EASTHAM,12/2/2020,283,83,,,224,54,"6,005",,2412,2665 PRISON ROAD 1,75851,LOVELADY,HOUSTON,30.97710413,-95.63164803,48225
county,Texas,ECTOR,12/2/2020,,,0,,,,,,,,,,,,,
county,Texas,EL PASO,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,ELLIS COUNTY,12/2/2020,289,88,,,281,75,"1,879",,2129,1697 FM 980,77343,HUNTSVILLE,WALKER,30.88500117,-95.45508758,48471
state,Texas,ESTELLE,12/2/2020,799,161,,,746,153,"6,778",,2761,264 FM 3478,77320,HUNTSVILLE,WALKER,30.88992256,-95.48534045,48471
state,Texas,ESTES,12/2/2020,73,7,,,70,6,576,,,1100 HWY 1807,76084,VENUS,JOHNSON,32.40745193,-97.09596986,48251
state,Texas,FERGUSON,12/2/2020,349,143,,,349,140,"3,858",,2373,12120 SAVAGE DR,75852,MIDWAY,MADISON,30.96032229,-95.70583814,48313
state,Texas,FORMBY,12/2/2020,86,79,,,79,69,643,,762,986 COUNTY RD AA,79072,PLAINVIEW,HALE,34.1802992,-101.6462696,48189
county,Texas,FORT BEND,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,FORT STOCKTON,12/2/2020,54,24,,,54,22,577,,510,1536 INTERSTATE HWY 10 E,79735,FORT STOCKTON,PECOS,30.89966139,-102.8646747,48371
federal,Texas,FORT WORTH FMC,12/2/2020,604,,12,0,603,15,"1,006",,,3150 HORTON RD,76119,FORT WORTH,TARRANT,32.67986206,-97.28768938,48439
state,Texas,GARZA WEST,12/2/2020,97,97,,,92,91,784,,1942,4250 HWY 202,78102,BEEVILLE,BEE,28.37766919,-97.66657027,48025
federal,Texas,GEO CARE INC RRC BROWNSVILLE,12/2/2020,26,,0,0,2,0,26,,,,,,,,,
federal,Texas,GILES W DALBY CI,12/2/2020,,,3,0,87,0,,,,,,,,,,
state,Texas,GIST,12/2/2020,360,45,,,355,40,"2,463",,1648,3295 FM 3514,77705,BEAUMONT,JEFFERSON,29.99535145,-94.04945853,48245
state,Texas,GLOSSBRENNER,12/2/2020,47,23,,,46,20,408,,263,5100 S FM 1329,78384,SAN DIEGO,DUVAL,27.7095585,-98.2563714,48131
state,Texas,GOODMAN,12/2/2020,2,44,,,2,42,24,,432,349 PRIVATE RD 8430,75951,JASPER,JASPER,30.91440344,-93.94563445,48241
state,Texas,GOREE,12/2/2020,174,47,,,84,30,"1,338",,713,7405 STATE HWY 75 S,77344,HUNTSVILLE,WALKER,30.67363887,-95.51472109,48471
federal,Texas,GRAND PRAIRIE,12/2/2020,,,0,0,0,1,,,,1525 ARKANSAS LN,75051,GRAND PRAIRIE,DALLAS,32.7046548,-97.02923773,48113
county,Texas,GREGG,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,GURNEY,12/2/2020,101,53,,,98,47,"1,263",,,1385 FM 3328,75803,PALESTINE,ANDERSON,31.75891571,-95.82290174,48001
state,Texas,HALBERT,12/2/2020,58,12,,,53,9,234,,308,800 ELLEN HALBERT DR,78611,BURNET,BURNET,30.74273187,-98.24696208,48053
state,Texas,HAMILTON,12/2/2020,172,31,,,169,24,"1,475",,759,200 LEE MORRISON LANE,77807,BRYAN,BRAZOS,30.69099253,-96.41944177,48041
county,Texas,HARRIS,12/2/2020,,,6,,,,,,,,,,,,,
state,Texas,HAVINS,12/2/2020,49,18,,,47,16,484,,,500 FM 45 E,76801,BROWNWOOD,BROWN,31.65653875,-98.97372368,48049
state,Texas,HENLEY,12/2/2020,17,25,,,17,24,169,,351,7581 HWY 321,77535,DAYTON,LIBERTY,30.10528282,-94.92968433,48291
county,Texas,HIDALGO,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,HIGHTOWER,12/2/2020,280,48,,,272,46,"2,283",,1265,902 FM 686,77535,DAYTON,LIBERTY,30.10452088,-94.93349537,48291
state,Texas,HILLTOP,12/2/2020,7,20,,,7,17,334,,396,1500 STATE SCHOOL RD,76598,GATESVILLE,CORYELL,31.4767101,-97.7350927,48099
state,Texas,HOBBY,12/2/2020,277,58,,,275,24,"2,301",,1233,742 FM 712,76661,MARLIN,FALLS,31.2553124,-96.9088157,48145
state,Texas,HODGE,12/2/2020,165,0,,,161,0,"1,576",,914,379 FM 2972 WEST,75785,RUSK,CHEROKEE,31.80817742,-95.16273078,48073
state,Texas,HOLLIDAY,12/2/2020,163,52,,,158,47,884,,1593,295 INTERSTATE HWY 45 N,77320,HUNTSVILLE,WALKER,30.72762188,-95.58348947,48471
state,Texas,HOSPITAL GALVESTON,12/2/2020,90,47,,,81,37,669,,,809 HARBORSIDE DRIVE,77555,GALVESTON,GALVESTON,29.31244302,-94.77785907,48167
federal,Texas,HOUSTON FDC,12/2/2020,21,,0,0,17,0,288,,,1200 TEXAS AVE,77002,HOUSTON,HARRIS,,,48201
state,Texas,HUGHES,12/2/2020,661,128,,,647,114,"5,406",,,3201 FM 929,76597,GATESVILLE,CORYELL,31.48798332,-97.70412735,48099
state,Texas,HUNTSVILLE,12/2/2020,263,41,,,251,33,"1,965",,1035,815 12TH ST,77348,HUNTSVILLE,WALKER,30.72166059,-95.54659217,48471
state,Texas,HUTCHINS,12/2/2020,66,60,,,64,59,"1,137",,1668,1500 E LANGDON RD,75241,DALLAS,DALLAS,32.66078179,-96.71488715,48113
county,Texas,JEFFERSON,12/2/2020,,,0,,,,,,,,,,,,,
county,Texas,JEFFERSON P,12/2/2020,,,1,,,,,,,,,,,,,
state,Texas,JESTER 3,12/2/2020,433,65,,,411,59,"4,032",,1067,3 JESTER RD,77406,RICHMOND,FORT BEND,29.62263746,-95.70805635,48157
state,Texas,JESTER 4,12/2/2020,47,46,,,44,42,"1,030",,480,4 JESTER RD,77406,RICHMOND,FORT BEND,29.6227414,-95.7031381,48157
county,Texas,JIM WELLS,12/2/2020,,,0,,,,,,,,,,,,,
county,Texas,JOHNSON P,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,JOHNSTON,12/2/2020,25,18,,,23,18,265,,341,703 AIRPORT RD,75494,WINNSBORO,WOOD,32.93833146,-95.28339493,48499
state,Texas,JORDAN,12/2/2020,442,72,,,26,59,"1,650",,903,1992 HELTON RD,79065,PAMPA,GRAY,35.56615923,-100.8882408,48179
state,Texas,KEGANS,12/2/2020,2,16,,,2,15,15,,,1200 BAKER ST,77002,HOUSTON,HARRIS,29.7633275,-95.35605784,48201
state,Texas,KYLE,12/2/2020,9,15,,,9,13,105,,386,23001 IH-35,78640,KYLE,HAYS,29.97887132,-97.87211945,48209
federal,Texas,LA TUNA FCI,12/2/2020,401,,1,0,304,32,637,,,8500 DONIPHAN ROAD,79821,ANTHONY,EL PASO,31.98224654,-106.5897528,48141
county,Texas,LAMB,12/2/2020,,,0,,,,,,,,,,,,,
state,Texas,LEBLANC,12/2/2020,223,32,,,216,29,"1,336",,1045,3695 FM 3514,77705,BEAUMONT,JEFFERSON,29.99235,-94.04218,48245
federal,Texas,LEIDEL SANCTION CENTER,12/2/2020,13,,2,0,2,0,14,,,,,,,,,
state,Texas,LEWIS,12/2/2020,72,53,,,65,44,"2,035",,,777 FM 3497,75990,WOODVILLE,TYLER,30.79588541,-94.39773346,48457
state,Texas,LINDSEY,12/2/2020,42,27,,,42,26,283,,,,,,,,,
